user_id,show_id,rating
user_0048,drama_0163,4.5
user_0048,drama_0266,4.5
user_0048,drama_0240,4.5
user_0048,drama_0293,4.5
user_0048,drama_0198,4.5
user_0048,drama_0299,4.5
user_0048,drama_0243,4.0
user_0048,drama_0264,5.0
user_0048,drama_0019,5.0
user_0048,drama_0314,4.5
user_0048,drama_0125,4.5
user_0048,drama_0305,4.5
user_0048,drama_0057,5.0
user_0048,drama_0015,5.0
user_0048,drama_0302,4.5
user_0048,drama_0285,4.5
user_0048,drama_0151,4.5
user_0049,drama_0152,4.5
user_0049,drama_0188,5.0
user_0049,drama_0315,4.0
user_0049,drama_0122,5.0
user_0049,drama_0211,4.0
user_0049,drama_0308,4.5
user_0049,drama_0075,4.5
user_0049,drama_0247,4.5
user_0049,drama_0055,5.0
user_0049,drama_0026,5.0
user_0049,drama_0252,4.5
user_0049,drama_0059,5.0
user_0049,drama_0301,4.5
user_0049,drama_0339,4.0
user_0049,drama_0343,4.0
user_0049,drama_0015,5.0
user_0049,drama_0304,5.0
user_0049,drama_0136,5.0
user_0049,drama_0063,5.0
user_0049,drama_0258,4.5
user_0049,drama_0005,4.5
user_0049,drama_0016,5.0
user_0049,drama_0248,4.5
user_0049,drama_0130,4.0
user_0049,drama_0125,4.5
user_0049,drama_0241,4.0
user_0049,drama_0086,5.0
user_0049,drama_0011,5.0
user_0050,drama_0276,4.0
user_0050,drama_0263,4.0
user_0050,drama_0315,4.0
user_0050,drama_0132,4.5
user_0050,drama_0258,3.5
user_0050,drama_0016,4.5
user_0050,drama_0104,4.5
user_0050,drama_0183,3.5
user_0050,drama_0134,4.0
user_0050,drama_0109,4.5
user_0050,drama_0226,4.0
user_0050,drama_0164,4.5
user_0050,drama_0232,4.5
user_0050,drama_0197,4.0
user_0050,drama_0221,4.0
user_0050,drama_0224,4.0
user_0050,drama_0069,4.5
user_0050,drama_0326,4.0
user_0050,drama_0030,5.0
user_0050,drama_0120,4.5
user_0050,drama_0307,3.5
user_0050,drama_0158,4.0
user_0050,drama_0051,4.0
user_0050,drama_0149,4.0
user_0050,drama_0312,3.5
user_0050,drama_0031,4.5
user_0050,drama_0175,4.0
user_0050,drama_0136,4.0
user_0050,drama_0207,5.0
user_0050,drama_0231,4.0
user_0050,drama_0029,4.5
user_0050,drama_0250,4.5
user_0050,drama_0154,4.0
user_0050,drama_0256,4.0
user_0050,drama_0172,4.0
user_0050,drama_0064,5.0
user_0050,drama_0066,4.0
user_0050,drama_0228,4.0
user_0050,drama_0237,4.5
user_0051,drama_0226,4.5
user_0051,drama_0227,4.5
user_0051,drama_0037,4.5
user_0051,drama_0301,3.5
user_0051,drama_0175,4.5
user_0051,drama_0058,5.0
user_0051,drama_0022,5.0
user_0051,drama_0257,4.0
user_0051,drama_0211,4.5
user_0051,drama_0117,4.0
user_0051,drama_0191,4.0
user_0051,drama_0172,4.5
user_0051,drama_0315,4.0
user_0052,drama_0075,5.0
user_0052,drama_0140,3.5
user_0052,drama_0109,4.0
user_0052,drama_0092,4.0
user_0052,drama_0141,4.5
user_0052,drama_0298,4.0
user_0052,drama_0237,4.0
user_0052,drama_0137,4.5
user_0052,drama_0268,4.0
user_0052,drama_0163,4.5
user_0052,drama_0202,4.5
user_0052,drama_0056,4.0
user_0052,drama_0190,4.0
user_0052,drama_0100,4.5
user_0052,drama_0301,3.5
user_0052,drama_0053,4.5
user_0052,drama_0264,4.0
user_0052,drama_0317,4.0
user_0052,drama_0250,4.5
user_0052,drama_0171,5.0
user_0052,drama_0258,4.0
user_0052,drama_0292,4.5
user_0052,drama_0119,4.0
user_0052,drama_0341,3.5
user_0052,drama_0078,4.5
user_0052,drama_0214,4.0
user_0052,drama_0114,4.0
user_0052,drama_0333,3.5
user_0053,drama_0198,4.5
user_0053,drama_0049,4.5
user_0053,drama_0160,4.5
user_0053,drama_0227,4.5
user_0053,drama_0175,4.0
user_0053,drama_0289,4.0
user_0053,drama_0291,4.0
user_0053,drama_0191,4.5
user_0053,drama_0150,5.0
user_0053,drama_0032,4.5
user_0053,drama_0272,4.0
user_0053,drama_0294,4.5
user_0053,drama_0211,4.5
user_0053,drama_0059,4.5
user_0053,drama_0263,4.5
user_0053,drama_0320,4.0
user_0053,drama_0200,4.5
user_0053,drama_0024,4.5
user_0053,drama_0135,4.5
user_0053,drama_0315,3.5
user_0054,drama_0108,4.5
user_0054,drama_0285,4.0
user_0054,drama_0055,4.5
user_0054,drama_0112,5.0
user_0054,drama_0242,4.5
user_0054,drama_0034,4.5
user_0054,drama_0293,4.5
user_0054,drama_0159,4.0
user_0054,drama_0193,4.5
user_0054,drama_0198,4.5
user_0054,drama_0201,4.5
user_0054,drama_0048,5.0
user_0054,drama_0306,5.0
user_0054,drama_0117,4.5
user_0054,drama_0128,4.5
user_0054,drama_0132,4.5
user_0054,drama_0290,3.5
user_0054,drama_0330,4.0
user_0054,drama_0137,4.5
user_0054,drama_0264,4.0
user_0054,drama_0100,4.5
user_0054,drama_0197,4.5
user_0055,drama_0234,4.5
user_0055,drama_0297,3.5
user_0055,drama_0079,4.0
user_0055,drama_0213,4.0
user_0055,drama_0130,4.5
user_0055,drama_0149,4.5
user_0055,drama_0280,4.0
user_0055,drama_0097,4.5
user_0055,drama_0207,4.0
user_0055,drama_0119,4.5
user_0055,drama_0344,3.5
user_0055,drama_0314,3.5
user_0055,drama_0115,4.5
user_0055,drama_0096,4.5
user_0055,drama_0219,4.5
user_0055,drama_0153,4.0
user_0055,drama_0129,4.0
user_0055,drama_0084,4.5
user_0055,drama_0011,4.5
user_0055,drama_0024,4.5
user_0055,drama_0160,4.0
user_0055,drama_0123,4.5
user_0055,drama_0165,4.0
user_0055,drama_0268,4.0
user_0055,drama_0196,4.5
user_0055,drama_0093,4.0
user_0055,drama_0082,5.0
user_0056,drama_0106,5.0
user_0056,drama_0172,5.0
user_0056,drama_0076,4.5
user_0056,drama_0244,5.0
user_0056,drama_0346,4.0
user_0056,drama_0177,4.5
user_0056,drama_0056,4.0
user_0056,drama_0097,4.0
user_0056,drama_0158,4.5
user_0056,drama_0054,4.5
user_0056,drama_0348,4.0
user_0056,drama_0249,5.0
user_0056,drama_0034,5.0
user_0056,drama_0145,4.5
user_0056,drama_0055,5.0
user_0056,drama_0017,5.0
user_0056,drama_0014,5.0
user_0056,drama_0347,3.5
user_0056,drama_0336,4.0
user_0057,drama_0132,4.5
user_0057,drama_0150,4.5
user_0057,drama_0318,4.0
user_0057,drama_0185,4.5
user_0057,drama_0285,4.5
user_0057,drama_0317,4.0
user_0057,drama_0017,5.0
user_0057,drama_0124,4.5
user_0057,drama_0159,4.0
user_0057,drama_0034,5.0
user_0057,drama_0330,4.5
user_0057,drama_0263,4.5
user_0057,drama_0188,4.5
user_0057,drama_0328,4.0
user_0057,drama_0273,4.5
user_0057,drama_0051,5.0
user_0057,drama_0345,4.0
user_0057,drama_0048,5.0
user_0058,drama_0168,4.5
user_0058,drama_0299,4.5
user_0058,drama_0315,4.5
user_0058,drama_0207,5.0
user_0058,drama_0184,4.5
user_0058,drama_0151,5.0
user_0058,drama_0249,5.0
user_0058,drama_0085,4.5
user_0058,drama_0229,4.5
user_0058,drama_0159,5.0
user_0058,drama_0190,5.0
user_0058,drama_0202,5.0
user_0058,drama_0018,4.5
user_0058,drama_0327,4.0
user_0058,drama_0142,4.5
user_0058,drama_0218,4.5
user_0058,drama_0304,4.0
user_0058,drama_0082,4.5
user_0059,drama_0331,4.5
user_0059,drama_0002,5.0
user_0059,drama_0167,5.0
user_0059,drama_0035,5.0
user_0059,drama_0171,5.0
user_0059,drama_0262,4.5
user_0059,drama_0349,3.5
user_0059,drama_0295,4.5
user_0059,drama_0094,4.5
user_0059,drama_0296,4.5
user_0059,drama_0153,4.5
user_0059,drama_0239,4.0
user_0059,drama_0154,5.0
user_0059,drama_0081,4.5
user_0059,drama_0131,5.0
user_0060,drama_0094,5.0
user_0060,drama_0170,4.0
user_0060,drama_0237,4.5
user_0060,drama_0102,5.0
user_0060,drama_0112,5.0
user_0060,drama_0113,5.0
user_0060,drama_0133,4.5
user_0060,drama_0199,4.0
user_0060,drama_0127,5.0
user_0060,drama_0232,4.5
user_0060,drama_0134,4.5
user_0060,drama_0036,4.5
user_0060,drama_0111,5.0
user_0060,drama_0181,4.5
user_0060,drama_0246,4.5
user_0060,drama_0223,4.0
user_0060,drama_0029,5.0
user_0060,drama_0131,4.5
user_0060,drama_0255,4.5
user_0060,drama_0167,4.0
user_0060,drama_0319,4.0
user_0061,drama_0266,4.5
user_0061,drama_0226,4.5
user_0061,drama_0272,4.5
user_0061,drama_0253,4.5
user_0061,drama_0109,5.0
user_0061,drama_0265,4.5
user_0061,drama_0270,4.0
user_0061,drama_0053,5.0
user_0061,drama_0067,5.0
user_0061,drama_0339,4.5
user_0061,drama_0317,4.0
user_0061,drama_0224,4.5
user_0061,drama_0275,5.0
user_0061,drama_0107,5.0
user_0061,drama_0174,4.0
user_0061,drama_0338,4.5
user_0061,drama_0285,5.0
user_0061,drama_0143,5.0
user_0061,drama_0152,5.0
user_0061,drama_0249,4.0
user_0061,drama_0180,5.0
user_0061,drama_0333,4.5
user_0061,drama_0038,4.5
user_0061,drama_0159,5.0
user_0061,drama_0015,5.0
user_0061,drama_0055,4.5
user_0061,drama_0336,4.0
user_0061,drama_0203,4.5
user_0061,drama_0178,4.5
user_0061,drama_0084,5.0
user_0062,drama_0150,4.5
user_0062,drama_0033,4.5
user_0062,drama_0058,4.0
user_0062,drama_0265,4.5
user_0062,drama_0022,5.0
user_0062,drama_0090,4.5
user_0062,drama_0226,5.0
user_0062,drama_0299,4.0
user_0062,drama_0049,4.0
user_0062,drama_0146,4.5
user_0062,drama_0116,4.5
user_0062,drama_0117,4.5
user_0063,drama_0237,4.5
user_0063,drama_0187,5.0
user_0063,drama_0228,4.0
user_0063,drama_0123,5.0
user_0063,drama_0021,5.0
user_0063,drama_0071,4.5
user_0063,drama_0126,4.0
user_0063,drama_0180,4.5
user_0063,drama_0004,5.0
user_0063,drama_0307,4.0
user_0063,drama_0062,5.0
user_0063,drama_0277,5.0
user_0063,drama_0045,4.5
user_0063,drama_0155,4.0
user_0063,drama_0119,4.5
user_0063,drama_0232,4.0
user_0063,drama_0057,4.5
user_0063,drama_0271,5.0
user_0063,drama_0069,4.5
user_0063,drama_0310,4.0
user_0063,drama_0191,4.5
user_0064,drama_0153,4.5
user_0064,drama_0205,4.5
user_0064,drama_0321,4.5
user_0064,drama_0280,4.5
user_0064,drama_0253,4.5
user_0064,drama_0008,5.0
user_0064,drama_0051,5.0
user_0064,drama_0263,5.0
user_0064,drama_0169,5.0
user_0064,drama_0243,5.0
user_0064,drama_0129,4.5
user_0064,drama_0198,5.0
user_0064,drama_0289,4.5
user_0064,drama_0097,4.5
user_0064,drama_0186,4.0
user_0064,drama_0086,4.5
user_0064,drama_0174,4.5
user_0064,drama_0018,5.0
user_0064,drama_0128,5.0
user_0064,drama_0138,4.5
user_0064,drama_0245,4.5
user_0064,drama_0258,4.5
user_0064,drama_0001,4.5
user_0064,drama_0125,4.5
user_0064,drama_0180,4.5
user_0064,drama_0077,5.0
user_0064,drama_0016,5.0
user_0064,drama_0345,4.0
user_0065,drama_0151,4.0
user_0065,drama_0249,4.5
user_0065,drama_0067,5.0
user_0065,drama_0177,5.0
user_0065,drama_0266,5.0
user_0065,drama_0115,5.0
user_0065,drama_0203,5.0
user_0065,drama_0244,5.0
user_0065,drama_0200,5.0
user_0065,drama_0235,4.0
user_0065,drama_0245,4.5
user_0065,drama_0114,4.5
user_0065,drama_0003,5.0
user_0065,drama_0039,4.0
user_0065,drama_0220,5.0
user_0065,drama_0180,4.5
user_0065,drama_0281,4.0
user_0065,drama_0201,4.5
user_0065,drama_0324,4.0
user_0066,drama_0237,4.5
user_0066,drama_0076,5.0
user_0066,drama_0254,5.0
user_0066,drama_0157,4.5
user_0066,drama_0145,5.0
user_0066,drama_0017,5.0
user_0066,drama_0022,5.0
user_0066,drama_0132,5.0
user_0066,drama_0125,5.0
user_0066,drama_0259,4.5
user_0066,drama_0191,4.0
user_0066,drama_0077,4.5
user_0066,drama_0270,5.0
user_0066,drama_0189,4.0
user_0066,drama_0265,5.0
user_0067,drama_0024,5.0
user_0067,drama_0010,4.5
user_0067,drama_0311,3.5
user_0067,drama_0340,4.0
user_0067,drama_0255,5.0
user_0067,drama_0096,5.0
user_0067,drama_0261,4.0
user_0067,drama_0217,4.0
user_0067,drama_0288,4.0
user_0067,drama_0220,4.0
user_0067,drama_0061,4.0
user_0067,drama_0152,4.5
user_0067,drama_0195,4.5
user_0067,drama_0158,4.0
user_0067,drama_0045,4.0
user_0067,drama_0342,4.0
user_0068,drama_0251,4.5
user_0068,drama_0277,4.5
user_0068,drama_0220,4.5
user_0068,drama_0240,4.5
user_0068,drama_0114,5.0
user_0068,drama_0006,5.0
user_0068,drama_0019,5.0
user_0068,drama_0330,4.5
user_0068,drama_0143,5.0
user_0068,drama_0015,5.0
user_0068,drama_0010,5.0
user_0068,drama_0343,4.5
user_0068,drama_0294,4.5
user_0068,drama_0060,5.0
user_0068,drama_0281,4.5
user_0069,drama_0226,4.0
user_0069,drama_0249,4.0
user_0069,drama_0141,4.0
user_0069,drama_0156,3.0
user_0069,drama_0220,4.0
user_0069,drama_0096,4.5
user_0069,drama_0126,4.5
user_0069,drama_0124,4.0
user_0069,drama_0158,5.0
user_0069,drama_0180,3.5
user_0069,drama_0285,4.0
user_0069,drama_0068,4.5
user_0069,drama_0269,4.5
user_0069,drama_0162,4.0
user_0069,drama_0252,4.0
user_0069,drama_0150,4.0
user_0069,drama_0167,4.0
user_0069,drama_0100,4.0
user_0069,drama_0272,4.0
user_0069,drama_0137,4.0
user_0069,drama_0325,3.5
user_0069,drama_0111,4.0
user_0069,drama_0052,3.5
user_0069,drama_0198,4.5
user_0069,drama_0012,4.5
user_0069,drama_0275,4.0
user_0070,drama_0090,4.0
user_0070,drama_0304,4.0
user_0070,drama_0188,4.5
user_0070,drama_0160,4.5
user_0070,drama_0042,5.0
user_0070,drama_0198,3.5
user_0070,drama_0032,4.5
user_0070,drama_0049,4.5
user_0070,drama_0291,4.0
user_0070,drama_0022,4.5
user_0070,drama_0315,4.0
user_0070,drama_0191,4.5
user_0070,drama_0294,4.0
user_0070,drama_0211,4.5
user_0070,drama_0135,4.0
user_0070,drama_0320,3.5
user_0071,drama_0139,5.0
user_0071,drama_0317,4.5
user_0071,drama_0346,4.0
user_0071,drama_0219,4.5
user_0071,drama_0077,5.0
user_0071,drama_0211,4.5
user_0071,drama_0345,4.5
user_0071,drama_0137,4.5
user_0071,drama_0347,4.0
user_0071,drama_0216,4.5
user_0071,drama_0263,4.5
user_0071,drama_0124,5.0
user_0071,drama_0235,4.5
user_0071,drama_0249,5.0
user_0071,drama_0241,5.0
user_0071,drama_0042,5.0
user_0071,drama_0341,4.0
user_0071,drama_0152,4.5
user_0071,drama_0135,5.0
user_0071,drama_0333,4.5
user_0071,drama_0140,4.5
user_0071,drama_0283,4.5
user_0071,drama_0130,5.0
user_0071,drama_0291,4.5
user_0071,drama_0299,4.0
user_0071,drama_0198,4.5
user_0071,drama_0159,4.0
user_0071,drama_0285,4.5
user_0072,drama_0283,4.5
user_0072,drama_0260,4.5
user_0072,drama_0208,5.0
user_0072,drama_0175,4.5
user_0072,drama_0069,5.0
user_0072,drama_0176,5.0
user_0072,drama_0092,5.0
user_0072,drama_0226,5.0
user_0072,drama_0247,5.0
user_0072,drama_0292,5.0
user_0072,drama_0166,4.5
user_0072,drama_0225,5.0
user_0072,drama_0061,5.0
user_0072,drama_0114,4.5
user_0072,drama_0078,5.0
user_0072,drama_0002,5.0
user_0072,drama_0315,5.0
user_0072,drama_0075,4.5
user_0073,drama_0090,4.5
user_0073,drama_0257,4.0
user_0073,drama_0200,4.5
user_0073,drama_0032,4.5
user_0073,drama_0022,4.5
user_0073,drama_0122,5.0
user_0073,drama_0146,4.5
user_0073,drama_0227,4.5
user_0073,drama_0097,5.0
user_0073,drama_0012,5.0
user_0073,drama_0150,4.0
user_0073,drama_0294,4.0
user_0073,drama_0272,5.0
user_0073,drama_0049,4.5
user_0074,drama_0136,4.5
user_0074,drama_0179,4.5
user_0074,drama_0242,4.0
user_0074,drama_0335,4.5
user_0074,drama_0293,4.5
user_0074,drama_0088,5.0
user_0074,drama_0089,4.5
user_0074,drama_0184,4.5
user_0074,drama_0011,4.5
user_0074,drama_0265,4.5
user_0074,drama_0085,5.0
user_0074,drama_0121,4.5
user_0074,drama_0010,5.0
user_0074,drama_0261,4.5
user_0074,drama_0044,5.0
user_0074,drama_0163,4.5
user_0074,drama_0290,4.0
user_0074,drama_0192,4.5
user_0074,drama_0080,4.5
user_0074,drama_0141,4.5
user_0074,drama_0292,4.5
user_0074,drama_0302,4.5
user_0074,drama_0047,4.5
user_0074,drama_0180,4.5
user_0074,drama_0017,5.0
user_0074,drama_0219,4.0
user_0074,drama_0073,4.5
user_0075,drama_0052,5.0
user_0075,drama_0041,5.0
user_0075,drama_0283,4.5
user_0075,drama_0123,5.0
user_0075,drama_0329,4.0
user_0075,drama_0298,4.0
user_0075,drama_0002,5.0
user_0075,drama_0112,4.5
user_0075,drama_0221,4.5
user_0075,drama_0159,4.0
user_0075,drama_0310,4.0
user_0075,drama_0089,4.5
user_0075,drama_0257,4.5
user_0075,drama_0182,5.0
user_0075,drama_0024,5.0
user_0075,drama_0214,5.0
user_0075,drama_0067,5.0
user_0075,drama_0107,4.0
user_0075,drama_0265,4.5
user_0075,drama_0327,4.0
user_0075,drama_0249,4.5
user_0075,drama_0216,4.5
user_0075,drama_0085,4.5
user_0076,drama_0097,4.0
user_0076,drama_0024,5.0
user_0076,drama_0191,4.5
user_0076,drama_0301,4.0
user_0076,drama_0257,4.0
user_0076,drama_0315,4.0
user_0076,drama_0272,4.5
user_0076,drama_0160,4.5
user_0076,drama_0012,4.5
user_0076,drama_0066,5.0
user_0076,drama_0084,5.0
user_0076,drama_0304,4.0
user_0076,drama_0033,4.5
user_0076,drama_0225,4.0
user_0076,drama_0273,4.5
user_0076,drama_0291,4.0
user_0076,drama_0226,5.0
user_0076,drama_0135,4.5
user_0076,drama_0037,4.5
user_0076,drama_0200,5.0
user_0077,drama_0289,4.0
user_0077,drama_0071,5.0
user_0077,drama_0259,4.5
user_0077,drama_0193,5.0
user_0077,drama_0178,5.0
user_0077,drama_0122,5.0
user_0077,drama_0300,4.5
user_0077,drama_0191,5.0
user_0077,drama_0046,5.0
user_0077,drama_0277,4.5
user_0077,drama_0146,5.0
user_0077,drama_0079,4.5
user_0077,drama_0189,4.5
user_0077,drama_0041,4.5
user_0077,drama_0102,5.0
user_0077,drama_0050,5.0
user_0077,drama_0010,5.0
user_0077,drama_0043,4.5
user_0078,drama_0191,5.0
user_0078,drama_0204,5.0
user_0078,drama_0288,5.0
user_0078,drama_0139,4.5
user_0078,drama_0306,3.5
user_0078,drama_0069,4.5
user_0078,drama_0225,4.0
user_0078,drama_0101,4.0
user_0078,drama_0118,5.0
user_0078,drama_0250,4.0
user_0078,drama_0319,4.0
user_0078,drama_0095,4.5
user_0078,drama_0240,5.0
user_0078,drama_0310,4.0
user_0078,drama_0180,5.0
user_0078,drama_0328,4.0
user_0078,drama_0049,4.0
user_0078,drama_0196,4.0
user_0078,drama_0043,4.5
user_0078,drama_0349,3.5
user_0078,drama_0176,4.5
user_0079,drama_0290,4.5
user_0079,drama_0242,4.0
user_0079,drama_0171,4.5
user_0079,drama_0111,5.0
user_0079,drama_0342,4.0
user_0079,drama_0122,4.5
user_0079,drama_0321,4.5
user_0079,drama_0263,5.0
user_0079,drama_0301,5.0
user_0079,drama_0059,5.0
user_0079,drama_0060,5.0
user_0079,drama_0283,4.5
user_0079,drama_0051,5.0
user_0079,drama_0011,5.0
user_0079,drama_0216,4.5
user_0079,drama_0165,4.5
user_0079,drama_0329,4.5
user_0079,drama_0226,4.5
user_0079,drama_0125,5.0
user_0079,drama_0140,4.5
user_0079,drama_0236,4.5
user_0079,drama_0212,4.5
user_0079,drama_0084,5.0
user_0079,drama_0036,4.5
user_0080,drama_0150,5.0
user_0080,drama_0097,4.5
user_0080,drama_0135,4.5
user_0080,drama_0299,4.0
user_0080,drama_0257,4.0
user_0080,drama_0294,4.0
user_0080,drama_0059,5.0
user_0080,drama_0032,4.0
user_0080,drama_0037,5.0
user_0080,drama_0024,5.0
user_0080,drama_0225,4.5
user_0080,drama_0090,5.0
user_0080,drama_0211,4.0
user_0080,drama_0175,4.0
user_0080,drama_0291,4.5
user_0080,drama_0022,4.5
user_0080,drama_0146,4.5
user_0080,drama_0272,4.5
user_0080,drama_0265,4.5
user_0081,drama_0085,4.5
user_0081,drama_0290,4.5
user_0081,drama_0121,4.5
user_0081,drama_0302,4.5
user_0081,drama_0220,5.0
user_0081,drama_0335,4.0
user_0081,drama_0241,4.5
user_0081,drama_0324,4.0
user_0081,drama_0048,5.0
user_0081,drama_0096,5.0
user_0081,drama_0340,4.0
user_0081,drama_0132,5.0
user_0081,drama_0034,5.0
user_0081,drama_0185,4.5
user_0081,drama_0265,4.5
user_0081,drama_0160,4.0
user_0081,drama_0194,4.5
user_0081,drama_0069,5.0
user_0081,drama_0295,5.0
user_0081,drama_0151,5.0
user_0081,drama_0262,5.0
user_0081,drama_0128,4.5
user_0081,drama_0098,5.0
user_0081,drama_0308,4.5
user_0081,drama_0306,3.5
user_0082,drama_0062,4.5
user_0082,drama_0081,5.0
user_0082,drama_0092,4.5
user_0082,drama_0246,4.5
user_0082,drama_0131,4.0
user_0082,drama_0316,3.5
user_0082,drama_0052,4.5
user_0082,drama_0016,4.5
user_0082,drama_0147,5.0
user_0082,drama_0251,4.0
user_0082,drama_0176,4.0
user_0082,drama_0328,4.0
user_0082,drama_0165,4.5
user_0082,drama_0220,4.5
user_0082,drama_0126,5.0
user_0082,drama_0231,4.5
user_0082,drama_0036,5.0
user_0082,drama_0003,5.0
user_0082,drama_0255,4.5
user_0082,drama_0314,4.0
user_0083,drama_0093,5.0
user_0083,drama_0055,5.0
user_0083,drama_0333,3.5
user_0083,drama_0244,4.5
user_0083,drama_0211,4.5
user_0083,drama_0074,4.5
user_0083,drama_0103,5.0
user_0083,drama_0291,4.0
user_0083,drama_0148,4.5
user_0083,drama_0304,4.5
user_0083,drama_0018,5.0
user_0083,drama_0114,5.0
user_0083,drama_0000,5.0
user_0083,drama_0191,4.5
user_0083,drama_0183,5.0
user_0083,drama_0063,5.0
user_0083,drama_0111,4.5
user_0084,drama_0303,4.0
user_0084,drama_0049,5.0
user_0084,drama_0176,4.5
user_0084,drama_0045,4.5
user_0084,drama_0103,4.5
user_0084,drama_0101,4.0
user_0084,drama_0322,4.5
user_0084,drama_0333,3.5
user_0084,drama_0326,3.5
user_0084,drama_0079,4.5
user_0084,drama_0037,4.5
user_0085,drama_0270,4.5
user_0085,drama_0027,5.0
user_0085,drama_0249,4.0
user_0085,drama_0006,5.0
user_0085,drama_0076,4.5
user_0085,drama_0168,4.0
user_0085,drama_0118,4.5
user_0085,drama_0218,4.5
user_0085,drama_0314,3.5
user_0085,drama_0152,4.5
user_0085,drama_0201,4.5
user_0085,drama_0083,5.0
user_0085,drama_0292,4.0
user_0085,drama_0261,4.5
user_0085,drama_0309,3.5
user_0085,drama_0018,5.0
user_0085,drama_0038,4.5
user_0085,drama_0188,4.5
user_0085,drama_0274,5.0
user_0085,drama_0143,4.0
user_0085,drama_0241,4.5
user_0085,drama_0199,5.0
user_0085,drama_0243,4.5
user_0085,drama_0275,5.0
user_0085,drama_0046,4.5
user_0086,drama_0305,4.5
user_0086,drama_0270,4.5
user_0086,drama_0211,4.5
user_0086,drama_0128,4.0
user_0086,drama_0330,4.0
user_0086,drama_0112,5.0
user_0086,drama_0107,5.0
user_0086,drama_0137,4.5
user_0086,drama_0324,4.0
user_0086,drama_0161,4.5
user_0086,drama_0335,4.0
user_0086,drama_0314,4.5
user_0086,drama_0177,4.5
user_0086,drama_0235,4.5
user_0086,drama_0266,4.5
user_0086,drama_0265,4.5
user_0086,drama_0003,4.5
user_0086,drama_0193,4.0
user_0086,drama_0184,4.0
user_0086,drama_0011,5.0
user_0087,drama_0306,4.0
user_0087,drama_0328,5.0
user_0087,drama_0139,4.5
user_0087,drama_0305,4.0
user_0087,drama_0098,5.0
user_0087,drama_0308,4.5
user_0087,drama_0093,4.5
user_0087,drama_0151,4.5
user_0087,drama_0337,4.0
user_0087,drama_0270,5.0
user_0087,drama_0283,5.0
user_0087,drama_0345,3.5
user_0087,drama_0174,4.5
user_0087,drama_0245,3.5
user_0087,drama_0299,4.0
user_0087,drama_0057,4.5
user_0087,drama_0096,4.5
user_0087,drama_0275,4.5
user_0087,drama_0185,5.0
user_0087,drama_0108,5.0
user_0087,drama_0067,4.5
user_0088,drama_0315,4.0
user_0088,drama_0226,4.0
user_0088,drama_0022,4.5
user_0088,drama_0032,4.5
user_0088,drama_0150,4.0
user_0088,drama_0191,4.5
user_0088,drama_0265,4.0
user_0088,drama_0049,4.0
user_0088,drama_0198,4.5
user_0089,drama_0256,4.5
user_0089,drama_0191,4.5
user_0089,drama_0303,4.0
user_0089,drama_0187,4.5
user_0089,drama_0246,4.5
user_0089,drama_0310,4.0
user_0089,drama_0238,5.0
user_0089,drama_0021,5.0
user_0089,drama_0072,4.5
user_0089,drama_0113,4.0
user_0089,drama_0044,4.5
user_0089,drama_0043,4.5
user_0090,drama_0106,4.5
user_0090,drama_0085,5.0
user_0090,drama_0066,5.0
user_0090,drama_0208,4.5
user_0090,drama_0212,5.0
user_0090,drama_0140,4.5
user_0090,drama_0347,4.0
user_0090,drama_0166,4.5
user_0090,drama_0273,5.0
user_0090,drama_0015,4.5
user_0090,drama_0191,5.0
user_0090,drama_0319,4.5
user_0090,drama_0338,4.0
user_0090,drama_0219,4.5
user_0090,drama_0259,5.0
user_0090,drama_0345,4.0
user_0090,drama_0011,5.0
user_0090,drama_0190,4.5
user_0090,drama_0290,4.5
user_0090,drama_0281,5.0
user_0090,drama_0343,4.0
user_0090,drama_0178,4.5
user_0091,drama_0131,4.5
user_0091,drama_0298,4.0
user_0091,drama_0332,4.0
user_0091,drama_0110,4.0
user_0091,drama_0282,4.5
user_0091,drama_0011,5.0
user_0091,drama_0231,4.5
user_0091,drama_0136,4.5
user_0091,drama_0185,4.0
user_0091,drama_0244,4.0
user_0091,drama_0135,4.5
user_0091,drama_0333,4.5
user_0091,drama_0288,5.0
user_0091,drama_0081,5.0
user_0091,drama_0028,5.0
user_0091,drama_0218,4.5
user_0091,drama_0304,3.5
user_0091,drama_0099,5.0
user_0091,drama_0302,4.0
user_0091,drama_0063,5.0
user_0091,drama_0257,4.5
user_0091,drama_0337,4.5
user_0092,drama_0094,5.0
user_0092,drama_0327,3.5
user_0092,drama_0110,4.0
user_0092,drama_0173,4.5
user_0092,drama_0209,4.5
user_0092,drama_0158,4.5
user_0092,drama_0078,4.5
user_0092,drama_0152,5.0
user_0092,drama_0027,5.0
user_0092,drama_0228,4.5
user_0092,drama_0346,3.5
user_0092,drama_0225,4.5
user_0093,drama_0134,5.0
user_0093,drama_0018,4.5
user_0093,drama_0145,4.5
user_0093,drama_0244,4.5
user_0093,drama_0288,4.5
user_0093,drama_0285,4.5
user_0093,drama_0211,4.5
user_0093,drama_0139,4.5
user_0093,drama_0324,4.0
user_0093,drama_0152,4.5
user_0093,drama_0199,4.5
user_0093,drama_0100,5.0
user_0093,drama_0089,5.0
user_0093,drama_0249,5.0
user_0093,drama_0262,5.0
user_0093,drama_0140,4.5
user_0093,drama_0217,5.0
user_0093,drama_0166,4.5
user_0093,drama_0008,5.0
user_0093,drama_0180,4.0
user_0093,drama_0065,4.5
